date,order_count,revenue,order_count_roll_mean,order_count_roll_std,order_count_zscore,revenue_roll_mean,revenue_roll_std,revenue_zscore,has_anomaly
2017-01-20,28,4656.05,16.428571428571427,10.330792550684324,1.1200910786522442,2720.941428571429,1359.3324246389195,1.4235727305207155,False
2017-01-21,24,3094.76,17.857142857142858,9.851646819438113,0.6235360702067372,2838.5678571428575,1311.1014641201991,0.1954022246699707,False
2017-01-22,30,4141.87,19.571428571428573,9.716871019910803,1.0732437846712466,3076.585,1213.2508473946532,0.87804183470187,False
2017-01-23,39,7553.889999999999,22.0,10.038387857082968,1.6934990201643783,3560.826428571429,1534.2139842859497,2.602677079160514,True
2017-01-24,40,6794.5,24.428571428571427,9.982402098110036,1.5598879326226205,3933.9214285714284,1644.3066554015397,1.7396867926256847,False
2017-01-25,62,10340.19,28.0,13.51352598752023,2.515997677541677,4453.768571428572,2347.5995524851696,2.507421430686533,True
2017-01-26,85,15111.63,33.142857142857146,19.665890591256037,2.636907930332933,5354.407142857142,3616.9803863133984,2.6976156392951554,True
2017-01-27,61,12756.14,36.714285714285715,19.87433045385457,1.2219638967009396,6066.937142857142,4029.9561961857376,1.6598698674377743,False
2017-01-28,29,5909.98,37.5,19.286304427275294,-0.4407272545163725,6381.409999999999,3812.706464462461,-0.12364707443232573,False
2017-01-29,35,7160.66,39.0,18.098023691510125,-0.22101860778734753,6710.647142857143,3652.1619793495724,0.12321820874522145,False
2017-01-30,51,11911.91,41.285714285714285,17.384469512176103,0.5587910351524858,7296.337857142857,3789.2352784396976,1.218074836661425,False
2017-01-31,67,12687.53,43.785714285714285,18.431488822658373,1.2594905347932452,7924.474999999999,3908.772776204336,1.2185550996968484,False
2017-02-01,67,9570.49,46.214285714285715,19.127823356922416,1.086674311961997,8273.554285714285,3814.1360522015066,0.3400339412478819,False
2017-02-02,68,10483.77,49.0,19.267349823750273,0.9861242035777688,8726.669285714286,3658.9716930653203,0.4802170832903315,False
2017-02-03,57,11425.98,51.07142857142857,18.37416365742644,0.32265802890980727,9210.235714285714,3524.5030871767844,0.6286685614706474,False
2017-02-04,66,15717.21,54.07142857142857,16.990786126215987,0.702061184218322,10111.839285714286,3453.5245240021204,1.6230869870267848,False
2017-02-05,75,10153.24,57.285714285714285,16.3303802368873,1.08474422869055,10541.222857142857,2997.80443401097,-0.12942233747507936,False
2017-02-06,81,11086.04,60.285714285714285,16.568870586961356,1.2501929812033499,10793.519285714285,2873.0890345931602,0.10181400950811055,False
